item	item_index	1	2	3	4	5	6	model	lang
It is important to him that people he knows have full confidence in him.	19	0.07470937073230743	0.17802704870700836	0.1104864627122879	0.12147103995084763	0.4356798529624939	0.07962620258331299	joeddav/xlm-roberta-large-xnli	en
It is important to him to be wealthy.	20	0.11401018500328064	0.2289491891860962	0.1454315185546875	0.16484466195106506	0.23609372973442078	0.11067064851522446	joeddav/xlm-roberta-large-xnli	en
It is important to him to take part in activities to defend nature.	21	0.09886635839939117	0.19599440693855286	0.10980510711669922	0.19874261319637299	0.3019735515117645	0.09461798518896103	joeddav/xlm-roberta-large-xnli	en
It is important to him never to annoy anyone.	22	0.1746821403503418	0.27574777603149414	0.11146280914545059	0.15797585248947144	0.17541861534118652	0.10471278429031372	joeddav/xlm-roberta-large-xnli	en
It is important to him to develop his own opinions.	23	0.10107739269733429	0.21881799399852753	0.132651686668396	0.18242570757865906	0.23780319094657898	0.12722398340702057	joeddav/xlm-roberta-large-xnli	en
It is important to him to protect his public image.	24	0.10822385549545288	0.21670395135879517	0.1251528412103653	0.23655635118484497	0.1959238052368164	0.11743919551372528	joeddav/xlm-roberta-large-xnli	en
It is very important to him to help the people dear to him.	25	0.05121268332004547	0.17694126069545746	0.1280800849199295	0.16497720777988434	0.377541720867157	0.10124706476926804	joeddav/xlm-roberta-large-xnli	en
It is important to him to be personally safe and secure.	26	0.08403366804122925	0.2283444106578827	0.10384413599967957	0.16999784111976624	0.33679842948913574	0.07698151469230652	joeddav/xlm-roberta-large-xnli	en
It is important to him to be a dependable and trustworthy friend.	27	0.11793462187051773	0.2740683853626251	0.11342383921146393	0.15444315969944	0.23993326723575592	0.10019677877426147	joeddav/xlm-roberta-large-xnli	en
It is important to him to take risks that make life exciting.	28	0.08370078355073929	0.3009684383869171	0.10396265238523483	0.16801190376281738	0.2381826937198639	0.10517347604036331	joeddav/xlm-roberta-large-xnli	en
It is important to him to have the power to make people do what he wants.	29	0.07668884098529816	0.18359307944774628	0.13998429477214813	0.21368885040283203	0.2320987731218338	0.1539461612701416	joeddav/xlm-roberta-large-xnli	en
It is important to him to plan his activities independently.	30	0.0844731479883194	0.2004058063030243	0.09834669530391693	0.18616798520088196	0.3447273373603821	0.08587907254695892	joeddav/xlm-roberta-large-xnli	en
It is important to him to follow rules even when no-one is watching.	31	0.09984466433525085	0.18489918112754822	0.09259303659200668	0.16653122007846832	0.37924155592918396	0.07689034193754196	joeddav/xlm-roberta-large-xnli	en
It is important to him to be very successful.	32	0.10165871679782867	0.275895357131958	0.1281665712594986	0.165970116853714	0.24179312586784363	0.0865161344408989	joeddav/xlm-roberta-large-xnli	en
It is important to him to follow his family’s customs or the customs of a religion.	33	0.08039070665836334	0.15391473472118378	0.16066372394561768	0.19701887667179108	0.29724860191345215	0.11076342314481735	joeddav/xlm-roberta-large-xnli	en
It is important to him to listen to and understand people who are different from him.	34	0.15295198559761047	0.6902791261672974	0.0592859610915184	0.0300455242395401	0.0441213920712471	0.023316053673624992	joeddav/xlm-roberta-large-xnli	en
It is important to him to have a strong state that can defend its citizens.	35	0.13204015791416168	0.2713293135166168	0.1213834211230278	0.1738842874765396	0.189525306224823	0.11183754354715347	joeddav/xlm-roberta-large-xnli	en
It is important to him to enjoy life’s pleasures.	36	0.09250679612159729	0.21507498621940613	0.12039021402597427	0.16903987526893616	0.30599409341812134	0.09699404984712601	joeddav/xlm-roberta-large-xnli	en
It is important to him that every person in the world have equal opportunities in life.	37	0.1845136284828186	0.2573212683200836	0.1227337196469307	0.18029986321926117	0.1257762759923935	0.1293552666902542	joeddav/xlm-roberta-large-xnli	en
It is important to him to be humble.	38	0.10490600764751434	0.2873554229736328	0.10745788365602493	0.1763286143541336	0.25275835394859314	0.07119372487068176	joeddav/xlm-roberta-large-xnli	en
It is important to him to figure things out himself.	39	0.10130435228347778	0.27302974462509155	0.10901644825935364	0.1802029311656952	0.24602317810058594	0.09042336791753769	joeddav/xlm-roberta-large-xnli	en
It is important to him to honor the traditional practices of his culture.	40	0.11303083598613739	0.2812727689743042	0.13309508562088013	0.2063569873571396	0.15303389728069305	0.11321040242910385	joeddav/xlm-roberta-large-xnli	en
It is important to him to be the one who tells others what to do.	41	0.11072587966918945	0.2413398027420044	0.14552417397499084	0.1864953190088272	0.19771088659763336	0.11820388585329056	joeddav/xlm-roberta-large-xnli	en
It is important to him to obey all the laws.	42	0.07869647443294525	0.19787535071372986	0.13631388545036316	0.20369486510753632	0.29215437173843384	0.09126494824886322	joeddav/xlm-roberta-large-xnli	en
It is important to him to have all sorts of new experiences.	43	0.12714338302612305	0.2712436616420746	0.12983904778957367	0.19972547888755798	0.1306370049715042	0.1414114534854889	joeddav/xlm-roberta-large-xnli	en
It is important to him to own expensive things that show his wealth	44	0.1291474997997284	0.22754237055778503	0.13915233314037323	0.17361776530742645	0.2199411392211914	0.11059886962175369	joeddav/xlm-roberta-large-xnli	en
It is important to him to protect the natural environment from destruction or pollution.	45	0.1021953746676445	0.19515995681285858	0.14965015649795532	0.23982509970664978	0.20482459664344788	0.1083449050784111	joeddav/xlm-roberta-large-xnli	en
It is important to him to take advantage of every opportunity to have fun.	46	0.11272688955068588	0.25463756918907166	0.11996475607156754	0.18029150366783142	0.21416053175926208	0.11821869760751724	joeddav/xlm-roberta-large-xnli	en
It is important to him to concern himself with every need of his dear ones.	47	0.14431138336658478	0.30527156591415405	0.12023238837718964	0.13509267568588257	0.19489164650440216	0.10020028799772263	joeddav/xlm-roberta-large-xnli	en
It is important to him that people recognize what he achieves.	48	0.0759877935051918	0.22016073763370514	0.1404351443052292	0.16704116761684418	0.2769627273082733	0.1194123700261116	joeddav/xlm-roberta-large-xnli	en
It is important to him never to be humiliated.	49	0.15939553081989288	0.33121612668037415	0.11098001152276993	0.15664470195770264	0.1712656468153	0.07049795985221863	joeddav/xlm-roberta-large-xnli	en
It is important to him that his country protect itself against all threats.	50	0.1018795445561409	0.19661924242973328	0.15622985363006592	0.2619117498397827	0.1542273759841919	0.1291321963071823	joeddav/xlm-roberta-large-xnli	en
It is important to him never to make other people angry.	51	0.17609359323978424	0.25128594040870667	0.11985953897237778	0.17669010162353516	0.1770073026418686	0.09906349331140518	joeddav/xlm-roberta-large-xnli	en
It is important to him that everyone be treated justly, even people he doesn’t know.	52	0.15581034123897552	0.3398962914943695	0.1057596206665039	0.13273561000823975	0.17671938240528107	0.08907876163721085	joeddav/xlm-roberta-large-xnli	en
It is important to him to avoid anything dangerous.	53	0.10392529517412186	0.3046000301837921	0.12699545919895172	0.16583913564682007	0.18536169826984406	0.11327845603227615	joeddav/xlm-roberta-large-xnli	en
It is important to him to be satisfied with what he has and not ask for more.	54	0.12253297120332718	0.2681628167629242	0.09632158279418945	0.15977038443088531	0.28206440806388855	0.07114780694246292	joeddav/xlm-roberta-large-xnli	en
It is important to him that all his friends and family can rely on him completely.	55	0.08074120432138443	0.1357256919145584	0.09243868291378021	0.1460113376379013	0.4678456783294678	0.07723736763000488	joeddav/xlm-roberta-large-xnli	en
It is important to him to be free to choose what he does by himself.	56	0.11631888151168823	0.29596200585365295	0.09732512384653091	0.17027434706687927	0.2325115203857422	0.08760816603899002	joeddav/xlm-roberta-large-xnli	en
It is important to him to accept people even when he disagrees with them.	57	0.14934438467025757	0.42279013991355896	0.08233917504549026	0.11265858262777328	0.16972696781158447	0.06314075738191605	joeddav/xlm-roberta-large-xnli	en
It is important to him to form his views independently.	1	0.027775200083851814	0.15894559025764465	0.29930680990219116	0.17762058973312378	0.19276082515716553	0.14359097182750702	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him that his country is secure and stable.	2	0.019405396655201912	0.049104880541563034	0.34383806586265564	0.22562499344348907	0.23718364536762238	0.12484299391508102	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to have a good time.	3	0.01729723811149597	0.07659584283828735	0.37402066588401794	0.18194667994976044	0.23041915893554688	0.11972032487392426	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to avoid upsetting other people.	4	0.026554251089692116	0.19709132611751556	0.3278074860572815	0.18980520963668823	0.16540615260601044	0.0933355763554573	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him that the weak and vulnerable in society be protected.	5	0.018918175250291824	0.07359828054904938	0.3511970043182373	0.2055584043264389	0.2219497561454773	0.1287783980369568	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him that people do what he says they should.	6	0.021529942750930786	0.050131529569625854	0.3450707495212555	0.19322040677070618	0.23958270251750946	0.15046463906764984	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him never to think he deserves more than other people.	7	0.10963175445795059	0.290218323469162	0.24092534184455872	0.15079188346862793	0.127982035279274	0.080450639128685	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to care for nature.	8	0.02465057745575905	0.09336332231760025	0.3575598895549774	0.21695773303508759	0.15485280752182007	0.15261568129062653	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him that no one should ever shame him.	9	0.05132322013378143	0.18626031279563904	0.28326845169067383	0.17223088443279266	0.1891258805990219	0.11779122799634933	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him always to look for different things to do.	10	0.03096408024430275	0.20651759207248688	0.2986578047275543	0.18645663559436798	0.1595030426979065	0.11790084838867188	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to take care of people he is close to.	11	0.020933521911501884	0.03634446859359741	0.4024583399295807	0.1685059815645218	0.1986519694328308	0.17310574650764465	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to have the power that money can bring.	12	0.019958551973104477	0.07796936482191086	0.3641017973423004	0.19520173966884613	0.21994228661060333	0.12282618880271912	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is very important to him to avoid disease and protect his health.	13	0.01911427453160286	0.05268026888370514	0.34473714232444763	0.19544808566570282	0.239469513297081	0.14855076372623444	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to be tolerant toward all kinds of people and groups.	14	0.01744164153933525	0.027714401483535767	0.31587404012680054	0.3437995910644531	0.18096622824668884	0.11420420557260513	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him never to violate rules or regulations.	15	0.05026297643780708	0.11272099614143372	0.2669285237789154	0.2299533486366272	0.23759658634662628	0.10253752768039703	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to make his own decisions about his life.	16	0.02631751447916031	0.10718763619661331	0.3463679552078247	0.1720738559961319	0.19890478253364563	0.14914831519126892	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to have ambitions in life.	17	0.019711392000317574	0.06818009912967682	0.3586442172527313	0.1723419576883316	0.2436835616827011	0.13743875920772552	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to maintain traditional values and ways of thinking.	18	0.019610129296779633	0.06533027440309525	0.3109438121318817	0.26590171456336975	0.23104029893875122	0.10717377811670303	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him that people he knows have full confidence in him.	19	0.022795524448156357	0.04717988520860672	0.3825952112674713	0.18464934825897217	0.24019159376621246	0.12258841097354889	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to be wealthy.	20	0.025498660281300545	0.1087578684091568	0.34783071279525757	0.14697755873203278	0.23947253823280334	0.1314626932144165	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to take part in activities to defend nature.	21	0.018123900517821312	0.048071764409542084	0.39127659797668457	0.242014080286026	0.16898946464061737	0.1315242201089859	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him never to annoy anyone.	22	0.1013990268111229	0.3124062716960907	0.197657972574234	0.15019109845161438	0.16525356471538544	0.07309199124574661	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to develop his own opinions.	23	0.020579475909471512	0.1033240333199501	0.36267217993736267	0.15170633792877197	0.22512006759643555	0.13659794628620148	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to protect his public image.	24	0.02340118959546089	0.10616698116064072	0.3492737412452698	0.18434393405914307	0.19889840483665466	0.1379157453775406	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is very important to him to help the people dear to him.	25	0.023630991578102112	0.04466794803738594	0.345022588968277	0.22298026084899902	0.18086929619312286	0.1828289031982422	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to be personally safe and secure.	26	0.016830625012516975	0.07243459671735764	0.3915707767009735	0.19097378849983215	0.21468837559223175	0.11350186914205551	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to be a dependable and trustworthy friend.	27	0.01877550780773163	0.033875830471515656	0.33264467120170593	0.22067652642726898	0.26251301169395447	0.13151445984840393	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to take risks that make life exciting.	28	0.022262880578637123	0.05449793487787247	0.3726538419723511	0.1883486807346344	0.19727548956871033	0.16496121883392334	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to have the power to make people do what he wants.	29	0.022224904969334602	0.06424028426408768	0.3934236466884613	0.14728224277496338	0.22150075435638428	0.1513281911611557	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to plan his activities independently.	30	0.026928650215268135	0.10488883405923843	0.2761514484882355	0.2338709980249405	0.20690730214118958	0.15125280618667603	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to follow rules even when no-one is watching.	31	0.0319412536919117	0.10282732546329498	0.2976509630680084	0.2302335798740387	0.2221183180809021	0.1152285784482956	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to be very successful.	32	0.023315612226724625	0.08479862660169601	0.3681960999965668	0.14950773119926453	0.244862362742424	0.12931956350803375	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to follow his family’s customs or the customs of a religion.	33	0.0260615237057209	0.08059437572956085	0.3858740031719208	0.2007569670677185	0.17803475260734558	0.1286783218383789	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to listen to and understand people who are different from him.	34	0.028990890830755234	0.5218420028686523	0.2482302486896515	0.09942667931318283	0.05286489427089691	0.048645272850990295	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to have a strong state that can defend its citizens.	35	0.01461893878877163	0.051110606640577316	0.38352981209754944	0.1783827543258667	0.2606850862503052	0.11167283356189728	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to enjoy life’s pleasures.	36	0.01872013695538044	0.05193820595741272	0.36466580629348755	0.19398735463619232	0.23488879203796387	0.13579964637756348	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him that every person in the world have equal opportunities in life.	37	0.02513820119202137	0.06409087777137756	0.28450536727905273	0.23539304733276367	0.25847098231315613	0.13240157067775726	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to be humble.	38	0.019376536831259727	0.11972817778587341	0.3104943335056305	0.26796045899391174	0.18138487637043	0.10105560719966888	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to figure things out himself.	39	0.018831277266144753	0.10815269500017166	0.3764392137527466	0.15501989424228668	0.23328109085559845	0.1082758679986	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to honor the traditional practices of his culture.	40	0.01994466409087181	0.03745527192950249	0.3311246931552887	0.21842363476753235	0.2563289403915405	0.13672278821468353	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to be the one who tells others what to do.	41	0.018189454451203346	0.05250542238354683	0.3719303011894226	0.170241117477417	0.2734452188014984	0.11368851363658905	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to obey all the laws.	42	0.02324089966714382	0.08023563027381897	0.3147010803222656	0.2367718517780304	0.2211030125617981	0.12394745647907257	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to have all sorts of new experiences.	43	0.022622425109148026	0.05954033136367798	0.3742451071739197	0.1887984573841095	0.2189195603132248	0.13587410748004913	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to own expensive things that show his wealth	44	0.03007379174232483	0.0630425289273262	0.28901994228363037	0.19321320950984955	0.28652456402778625	0.13812600076198578	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to protect the natural environment from destruction or pollution.	45	0.013346677646040916	0.03307540342211723	0.37442290782928467	0.1951686590909958	0.2776568830013275	0.10632951557636261	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to take advantage of every opportunity to have fun.	46	0.01989447884261608	0.046200964599847794	0.3516860008239746	0.20045380294322968	0.2484806627035141	0.1332840621471405	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to concern himself with every need of his dear ones.	47	0.021917130798101425	0.03457237407565117	0.36812353134155273	0.18405750393867493	0.22369390726089478	0.16763563454151154	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him that people recognize what he achieves.	48	0.020469557493925095	0.06166736036539078	0.3395922780036926	0.1777205616235733	0.2762393653392792	0.12431085109710693	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him never to be humiliated.	49	0.050062164664268494	0.2184058576822281	0.2550945281982422	0.1605566293001175	0.201297789812088	0.11458293348550797	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him that his country protect itself against all threats.	50	0.019268734380602837	0.05222334712743759	0.334497332572937	0.2121029794216156	0.26066216826438904	0.12124541401863098	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him never to make other people angry.	51	0.08127405494451523	0.23953546583652496	0.22220978140830994	0.20249682664871216	0.17127254605293274	0.08321129530668259	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him that everyone be treated justly, even people he doesn’t know.	52	0.021303795278072357	0.05621640011668205	0.37793657183647156	0.1849116086959839	0.22935345768928528	0.13027819991111755	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to avoid anything dangerous.	53	0.02507263422012329	0.10715923458337784	0.34570062160491943	0.1974782943725586	0.21158467233181	0.11300452798604965	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to be satisfied with what he has and not ask for more.	54	0.022518880665302277	0.060505516827106476	0.3210617005825043	0.2104703038930893	0.27717962861061096	0.10826395452022552	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him that all his friends and family can rely on him completely.	55	0.02346649207174778	0.035660360008478165	0.3171948790550232	0.18165931105613708	0.31264013051986694	0.12937884032726288	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to be free to choose what he does by himself.	56	0.021239934489130974	0.05514136701822281	0.36508727073669434	0.16009370982646942	0.2651256024837494	0.1333121508359909	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to accept people even when he disagrees with them.	57	0.014841463416814804	0.05349237471818924	0.4008510410785675	0.17528074979782104	0.22215978801250458	0.13337458670139313	MoritzLaurer/mDeBERTa-v3-base-mnli-xnli	en
It is important to him to form his views independently.	1	0.017268739640712738	0.3525746464729309	0.2125832736492157	0.2063300460577011	0.116945780813694	0.09429743140935898	facebook/bart-large-mnli	en
It is important to him that his country is secure and stable.	2	0.014953365549445152	0.14240719377994537	0.2596946060657501	0.2925046682357788	0.19175609946250916	0.09868402779102325	facebook/bart-large-mnli	en
It is important to him to have a good time.	3	0.005837665405124426	0.050994373857975006	0.3100513815879822	0.3110460042953491	0.1535779982805252	0.16849258542060852	facebook/bart-large-mnli	en
It is important to him to avoid upsetting other people.	4	0.014507466927170753	0.22413338720798492	0.24948859214782715	0.3165682256221771	0.10475854575634003	0.0905437096953392	facebook/bart-large-mnli	en
It is important to him that the weak and vulnerable in society be protected.	5	0.016086919233202934	0.1547289341688156	0.2309337556362152	0.3087838292121887	0.1442718207836151	0.14519479870796204	facebook/bart-large-mnli	en
It is important to him that people do what he says they should.	6	0.0072479043155908585	0.052049633115530014	0.27894851565361023	0.2725486755371094	0.1883876621723175	0.20081758499145508	facebook/bart-large-mnli	en
It is important to him never to think he deserves more than other people.	7	0.014658321626484394	0.20657235383987427	0.26347798109054565	0.2360917031764984	0.1660047024488449	0.11319488286972046	facebook/bart-large-mnli	en
It is important to him to care for nature.	8	0.006169952917844057	0.09318806976079941	0.27684515714645386	0.32817521691322327	0.1510542780160904	0.14456729590892792	facebook/bart-large-mnli	en
It is important to him that no one should ever shame him.	9	0.021490978077054024	0.20762550830841064	0.2695763111114502	0.22630973160266876	0.17236648499965668	0.10263092070817947	facebook/bart-large-mnli	en
It is important to him always to look for different things to do.	10	0.007946773432195187	0.08873731642961502	0.3152177631855011	0.2224850207567215	0.17246907949447632	0.1931440532207489	facebook/bart-large-mnli	en
It is important to him to take care of people he is close to.	11	0.005013844929635525	0.0480235330760479	0.30372411012649536	0.23706214129924774	0.18586713075637817	0.22030925750732422	facebook/bart-large-mnli	en
It is important to him to have the power that money can bring.	12	0.01252538338303566	0.11142127960920334	0.30584225058555603	0.2650824785232544	0.16590359807014465	0.13922500610351562	facebook/bart-large-mnli	en
It is very important to him to avoid disease and protect his health.	13	0.01571757346391678	0.13911937177181244	0.25550517439842224	0.3257632553577423	0.14998245239257812	0.1139121800661087	facebook/bart-large-mnli	en
It is important to him to be tolerant toward all kinds of people and groups.	14	0.010924365371465683	0.11656838655471802	0.2696820795536041	0.2984306812286377	0.16520006954669952	0.13919447362422943	facebook/bart-large-mnli	en
It is important to him never to violate rules or regulations.	15	0.017147820442914963	0.22176343202590942	0.22577497363090515	0.2765514850616455	0.1452292501926422	0.11353306472301483	facebook/bart-large-mnli	en
It is important to him to make his own decisions about his life.	16	0.019828062504529953	0.1958814561367035	0.23742419481277466	0.2856755554676056	0.16723452508449554	0.09395620971918106	facebook/bart-large-mnli	en
It is important to him to have ambitions in life.	17	0.006977050099521875	0.09076587110757828	0.29857462644577026	0.2836313545703888	0.1920025646686554	0.12804846465587616	facebook/bart-large-mnli	en
It is important to him to maintain traditional values and ways of thinking.	18	0.007535968907177448	0.07497014850378036	0.2643917202949524	0.3799688518047333	0.15020664036273956	0.12292666733264923	facebook/bart-large-mnli	en
It is important to him that people he knows have full confidence in him.	19	0.008511638268828392	0.05831834673881531	0.28685441613197327	0.2160591185092926	0.2536349892616272	0.17662151157855988	facebook/bart-large-mnli	en
It is important to him to be wealthy.	20	0.013903245329856873	0.12390265613794327	0.30024123191833496	0.2937943637371063	0.14887019991874695	0.1192883551120758	facebook/bart-large-mnli	en
It is important to him to take part in activities to defend nature.	21	0.009266243316233158	0.1358802169561386	0.2552869915962219	0.3336794972419739	0.14121858775615692	0.12466835975646973	facebook/bart-large-mnli	en
It is important to him never to annoy anyone.	22	0.017192289233207703	0.2495816946029663	0.2215961068868637	0.3052406907081604	0.10331463813781738	0.1030745804309845	facebook/bart-large-mnli	en
It is important to him to develop his own opinions.	23	0.013894622214138508	0.23284737765789032	0.2457663118839264	0.2445279061794281	0.1425156593322754	0.12044806778430939	facebook/bart-large-mnli	en
It is important to him to protect his public image.	24	0.02378423511981964	0.23701922595500946	0.24984204769134521	0.22738038003444672	0.16369788348674774	0.09827626496553421	facebook/bart-large-mnli	en
It is very important to him to help the people dear to him.	25	0.007229951210319996	0.08226145803928375	0.2523965537548065	0.25740811228752136	0.19089451432228088	0.20980936288833618	facebook/bart-large-mnli	en
It is important to him to be personally safe and secure.	26	0.010521392337977886	0.12696275115013123	0.2594166100025177	0.2792738974094391	0.19719834625720978	0.1266271024942398	facebook/bart-large-mnli	en
It is important to him to be a dependable and trustworthy friend.	27	0.00902574509382248	0.07739918678998947	0.25713440775871277	0.3338463008403778	0.19152876734733582	0.13106560707092285	facebook/bart-large-mnli	en
It is important to him to take risks that make life exciting.	28	0.008378054015338421	0.09782110154628754	0.3717970848083496	0.19577091932296753	0.14911065995693207	0.17712219059467316	facebook/bart-large-mnli	en
It is important to him to have the power to make people do what he wants.	29	0.021430496126413345	0.12586277723312378	0.32366809248924255	0.20335830748081207	0.1494310200214386	0.17624929547309875	facebook/bart-large-mnli	en
